Class,Word,Count,Probability
pos,kershner,1,2.96972954673e-06
pos,harlin,4,1.18789181869e-05
pos,jon,28,8.31524273084e-05
pos,titties,1,2.96972954673e-06
pos,hemant,1,2.96972954673e-06
pos,lifeboat,2,5.93945909346e-06
pos,clayton,16,4.75156727477e-05
pos,theoreticians,1,2.96972954673e-06
pos,april,10,2.96972954673e-05
pos,rodney,5,1.48486477337e-05
pos,grounds,6,1.78183772804e-05
pos,unclear,7,2.07881068271e-05
pos,lyricist,3,8.90918864019e-06
pos,environments,4,1.18789181869e-05
pos,tobolowsky,1,2.96972954673e-06
pos,investigator,15,4.4545943201e-05
pos,occured,3,8.90918864019e-06
pos,motorbike,1,2.96972954673e-06
pos,decent,62,0.000184123231897
pos,trademark,15,4.4545943201e-05
pos,responds,14,4.15762136542e-05
pos,porting,1,2.96972954673e-06
pos,killed,94,0.000279154577393
pos,colloquialisms,1,2.96972954673e-06
pos,puberty,1,2.96972954673e-06
pos,harshest,2,5.93945909346e-06
pos,scrutiny,8,2.37578363738e-05
pos,ensuring,3,8.90918864019e-06
pos,confers,2,5.93945909346e-06
pos,sydow,3,8.90918864019e-06
pos,reeves,28,8.31524273084e-05
pos,fearful,6,1.78183772804e-05
pos,vicki,6,1.78183772804e-05
pos,unconventionality,1,2.96972954673e-06
pos,stunning,62,0.000184123231897
pos,madeleine,2,5.93945909346e-06
pos,vicky,1,2.96972954673e-06
pos,motif,4,1.18789181869e-05
pos,ringing,4,1.18789181869e-05
pos,lakeside,1,2.96972954673e-06
pos,thus,62,0.000184123231897
pos,rooster,4,1.18789181869e-05
pos,draining,1,2.96972954673e-06
pos,beekeeping,1,2.96972954673e-06
pos,lightweight,4,1.18789181869e-05
pos,thug,6,1.78183772804e-05
pos,thud,1,2.96972954673e-06
pos,perhaps,265,0.000786978329883
pos,buddhist,2,5.93945909346e-06
pos,waitresses,4,1.18789181869e-05
pos,buddhism,2,5.93945909346e-06
pos,motss,13,3.86064841075e-05
pos,exuberance,1,2.96972954673e-06
pos,geographical,2,5.93945909346e-06
pos,largest,2,5.93945909346e-06
pos,misogynist,1,2.96972954673e-06
pos,disciple,4,1.18789181869e-05
pos,hammering,1,2.96972954673e-06
pos,slave,37,0.000109879993229
pos,conceived,10,2.96972954673e-05
pos,disagree,7,2.07881068271e-05
pos,romeo,25,7.42432386683e-05
pos,laborious,1,2.96972954673e-06
pos,warming,6,1.78183772804e-05
pos,quinland,1,2.96972954673e-06
pos,yasuoka,1,2.96972954673e-06
pos,dignitary,1,2.96972954673e-06
pos,temping,1,2.96972954673e-06
pos,enamored,4,1.18789181869e-05
pos,qualified,4,1.18789181869e-05
pos,undertaken,1,2.96972954673e-06
pos,excessive,22,6.53340500281e-05
pos,camel,2,5.93945909346e-06
pos,tenebrae,10,2.96972954673e-05
pos,tch,2,5.93945909346e-06
pos,guts,16,4.75156727477e-05
pos,arresting,4,1.18789181869e-05
pos,usage,5,1.48486477337e-05
pos,jars,3,8.90918864019e-06
pos,bela,2,5.93945909346e-06
pos,motorhead,1,2.96972954673e-06
pos,execute,9,2.67275659206e-05
pos,frighteningly,3,8.90918864019e-06
pos,misconceptions,1,2.96972954673e-06
pos,facial,14,4.15762136542e-05
pos,press,34,0.000100970804589
pos,chutzpah,1,2.96972954673e-06
pos,harford,4,1.18789181869e-05
pos,georges,1,2.96972954673e-06
pos,perpetual,3,8.90918864019e-06
pos,roundly,1,2.96972954673e-06
pos,hosts,6,1.78183772804e-05
pos,dornacker,1,2.96972954673e-06
pos,pasties,1,2.96972954673e-06
pos,stendhal,7,2.07881068271e-05
pos,wonders,31,9.20616159486e-05
pos,exceed,1,2.96972954673e-06
pos,smoothly,11,3.2667025014e-05
pos,reclamation,1,2.96972954673e-06
pos,vitti,10,2.96972954673e-05
pos,melee,1,2.96972954673e-06
pos,meatloaf,6,1.78183772804e-05
pos,employment,3,8.90918864019e-06
pos,misadventures,5,1.48486477337e-05
pos,jeremy,16,4.75156727477e-05
pos,pasty,1,2.96972954673e-06
pos,ripped,9,2.67275659206e-05
pos,acronym,1,2.96972954673e-06
pos,pasts,1,2.96972954673e-06
pos,countermanded,1,2.96972954673e-06
pos,ripper,6,1.78183772804e-05
pos,pasta,1,2.96972954673e-06
pos,pike,2,5.93945909346e-06
pos,rare,68,0.000201941609178
pos,carried,27,8.01826977617e-05
pos,smalltown,2,5.93945909346e-06
pos,abstinence,2,5.93945909346e-06
pos,scruches,1,2.96972954673e-06
pos,sakes,1,2.96972954673e-06
pos,carrier,2,5.93945909346e-06
pos,heroics,2,5.93945909346e-06
pos,irishman,2,5.93945909346e-06
pos,outstripped,1,2.96972954673e-06
pos,converging,1,2.96972954673e-06
pos,promiss,1,2.96972954673e-06
pos,polished,8,2.37578363738e-05
pos,wilderness,6,1.78183772804e-05
pos,clifton,1,2.96972954673e-06
pos,weather,3,8.90918864019e-06
pos,promise,26,7.7212968215e-05
pos,cheeked,1,2.96972954673e-06
pos,pollak,2,5.93945909346e-06
pos,outinen,1,2.96972954673e-06
pos,geoffrey,23,6.83037795748e-05
pos,transfer,11,3.2667025014e-05
pos,spiral,2,5.93945909346e-06
pos,trenches,1,2.96972954673e-06
pos,resists,3,8.90918864019e-06
pos,benito,2,5.93945909346e-06
pos,luxuriantly,1,2.96972954673e-06
pos,initiation,2,5.93945909346e-06
pos,alexa,2,5.93945909346e-06
pos,alexi,1,2.96972954673e-06
pos,volume,1,2.96972954673e-06
pos,automated,2,5.93945909346e-06
pos,protesting,1,2.96972954673e-06
pos,distract,11,3.2667025014e-05
pos,technobabble,1,2.96972954673e-06
pos,cake,9,2.67275659206e-05
pos,faggot,2,5.93945909346e-06
pos,veneer,5,1.48486477337e-05
pos,horrific,17,5.04854022944e-05
pos,intimidating,5,1.48486477337e-05
pos,maroon,4,1.18789181869e-05
pos,nymphet,1,2.96972954673e-06
pos,schmoe,2,5.93945909346e-06
pos,theatre,27,8.01826977617e-05
pos,tormey,2,5.93945909346e-06
pos,lambasted,1,2.96972954673e-06
pos,champion,17,5.04854022944e-05
pos,incredible,62,0.000184123231897
pos,tourette,1,2.96972954673e-06
pos,subliminally,1,2.96972954673e-06
pos,lawford,1,2.96972954673e-06
pos,spatulas,1,2.96972954673e-06
pos,incredibly,60,0.000178183772804
pos,conclusion,69,0.000204911338724
pos,kinds,22,6.53340500281e-05
pos,shredded,2,5.93945909346e-06
pos,brigantine,1,2.96972954673e-06
pos,pumps,3,8.90918864019e-06
pos,kinda,18,5.34551318411e-05
pos,rhapsody,2,5.93945909346e-06
pos,squeal,6,1.78183772804e-05
pos,auxiliary,1,2.96972954673e-06
pos,gromit,2,5.93945909346e-06
pos,timelessness,1,2.96972954673e-06
pos,noteriaty,1,2.96972954673e-06
pos,darrow,2,5.93945909346e-06
pos,dominoes,1,2.96972954673e-06
pos,dredd,4,1.18789181869e-05
pos,writings,1,2.96972954673e-06
pos,inadequacy,3,8.90918864019e-06
pos,yellow,9,2.67275659206e-05
pos,conjuring,1,2.96972954673e-06
pos,gabriella,3,8.90918864019e-06
pos,gabrielle,6,1.78183772804e-05
pos,conjure,6,1.78183772804e-05
pos,grenier,1,2.96972954673e-06
pos,electricity,3,8.90918864019e-06
pos,unanswered,5,1.48486477337e-05
pos,sunlit,1,2.96972954673e-06
pos,packers,1,2.96972954673e-06
pos,protestants,2,5.93945909346e-06
pos,delpy,1,2.96972954673e-06
pos,preceeded,1,2.96972954673e-06
pos,regional,1,2.96972954673e-06
pos,dell,1,2.96972954673e-06
pos,starships,1,2.96972954673e-06
pos,karaszewski,2,5.93945909346e-06
pos,prize,10,2.96972954673e-05
pos,yachting,1,2.96972954673e-06
pos,differentiates,1,2.96972954673e-06
pos,succession,2,5.93945909346e-06
pos,debuting,2,5.93945909346e-06
pos,reliable,12,3.56367545608e-05
pos,charter,2,5.93945909346e-06
pos,glassy,2,5.93945909346e-06
pos,miller,42,0.000124728640963
pos,pubic,1,2.96972954673e-06
pos,empirical,1,2.96972954673e-06
pos,icebergs,1,2.96972954673e-06
pos,radioing,1,2.96972954673e-06
pos,shrugging,1,2.96972954673e-06
pos,sterile,3,8.90918864019e-06
pos,ruthless,16,4.75156727477e-05
pos,increasing,9,2.67275659206e-05
pos,avert,1,2.96972954673e-06
pos,avery,4,1.18789181869e-05
pos,leaning,3,8.90918864019e-06
pos,dory,2,5.93945909346e-06
pos,dora,18,5.34551318411e-05
pos,dorm,1,2.96972954673e-06
pos,dorn,9,2.67275659206e-05
pos,dork,1,2.96972954673e-06
pos,borrowers,7,2.07881068271e-05
pos,greenery,1,2.96972954673e-06
pos,substance,29,8.61221568552e-05
pos,shmaltzy,1,2.96972954673e-06
pos,oasis,2,5.93945909346e-06
pos,personify,1,2.96972954673e-06
pos,military,43,0.000127698370509
pos,divide,2,5.93945909346e-06
pos,explained,24,7.12735091215e-05
pos,scoffed,2,5.93945909346e-06
pos,schwinn,1,2.96972954673e-06
pos,cheating,15,4.4545943201e-05
pos,spoke,8,2.37578363738e-05
pos,handedness,2,5.93945909346e-06
pos,overshadow,3,8.90918864019e-06
pos,heralded,3,8.90918864019e-06
pos,relay,1,2.96972954673e-06
pos,relax,5,1.48486477337e-05
pos,successful,107,0.0003177610615
pos,scuzzy,1,2.96972954673e-06
pos,hurt,45,0.000133637829603
pos,tying,7,2.07881068271e-05
pos,hurl,1,2.96972954673e-06
pos,chequered,1,2.96972954673e-06
pos,fifths,1,2.96972954673e-06
pos,famed,9,2.67275659206e-05
pos,blade,61,0.000181153502351
pos,straddle,1,2.96972954673e-06
pos,pidgeon,5,1.48486477337e-05
pos,masterminds,3,8.90918864019e-06
pos,misfortunes,3,8.90918864019e-06
pos,vanities,1,2.96972954673e-06
pos,household,15,4.4545943201e-05
pos,artillery,1,2.96972954673e-06
pos,organized,17,5.04854022944e-05
pos,charlton,3,8.90918864019e-06
pos,organizer,2,5.93945909346e-06
pos,organizes,2,5.93945909346e-06
pos,preferably,2,5.93945909346e-06
pos,schlumpy,1,2.96972954673e-06
pos,worldview,1,2.96972954673e-06
pos,complaining,10,2.96972954673e-05
pos,handguns,2,5.93945909346e-06
pos,damage,10,2.96972954673e-05
pos,suong,2,5.93945909346e-06
pos,machine,54,0.000160365395523
pos,machina,1,2.96972954673e-06
pos,cheetah,1,2.96972954673e-06
pos,winslow,5,1.48486477337e-05
pos,piven,4,1.18789181869e-05
pos,gaming,2,5.93945909346e-06
pos,cabbie,2,5.93945909346e-06
pos,modulation,1,2.96972954673e-06
pos,guanglan,1,2.96972954673e-06
pos,goyer,1,2.96972954673e-06
pos,misunderstanding,5,1.48486477337e-05
pos,shores,2,5.93945909346e-06
pos,quips,4,1.18789181869e-05
pos,destined,29,8.61221568552e-05
pos,chump,1,2.96972954673e-06
pos,chums,6,1.78183772804e-05
pos,obscuring,1,2.96972954673e-06
pos,effective,148,0.000439519972916
pos,wins,24,7.12735091215e-05
pos,attracts,5,1.48486477337e-05
pos,cheri,2,5.93945909346e-06
pos,wint,3,8.90918864019e-06
pos,wink,7,2.07881068271e-05
pos,winn,1,2.96972954673e-06
pos,wino,2,5.93945909346e-06
pos,keeps,90,0.000267275659206
pos,hellbent,1,2.96972954673e-06
pos,wing,17,5.04854022944e-05
pos,wind,30,8.90918864019e-05
pos,wine,2,5.93945909346e-06
pos,androids,1,2.96972954673e-06
pos,mabel,2,5.93945909346e-06
pos,soothingly,1,2.96972954673e-06
pos,profaner,1,2.96972954673e-06
pos,lovingly,14,4.15762136542e-05
pos,directional,1,2.96972954673e-06
pos,courageous,5,1.48486477337e-05
pos,matured,2,5.93945909346e-06
pos,accentuating,1,2.96972954673e-06
pos,hidden,50,0.000148486477337
pos,glorify,4,1.18789181869e-05
pos,enrich,1,2.96972954673e-06
pos,slicing,2,5.93945909346e-06
pos,detachment,4,1.18789181869e-05
pos,silver,33,9.80010750421e-05
pos,risible,1,2.96972954673e-06
pos,kevlar,1,2.96972954673e-06
pos,repaint,1,2.96972954673e-06
pos,dumps,3,8.90918864019e-06
pos,interfering,1,2.96972954673e-06
pos,preceded,7,2.07881068271e-05
pos,financial,18,5.34551318411e-05
pos,displacement,1,2.96972954673e-06
pos,bowls,2,5.93945909346e-06
pos,precedes,5,1.48486477337e-05
pos,laboratory,4,1.18789181869e-05
pos,truman,152,0.000451398891103
pos,unattainable,3,8.90918864019e-06
pos,arielle,1,2.96972954673e-06
pos,diction,1,2.96972954673e-06
pos,strategist,1,2.96972954673e-06
pos,misperception,1,2.96972954673e-06
pos,gertrude,2,5.93945909346e-06
pos,assured,21,6.23643204813e-05
pos,theirselves,1,2.96972954673e-06
pos,midpoint,2,5.93945909346e-06
pos,fugitive,16,4.75156727477e-05
pos,mindedly,1,2.96972954673e-06
pos,sensory,4,1.18789181869e-05
pos,assures,4,1.18789181869e-05
pos,ian,36,0.000106910263682
pos,bassinger,1,2.96972954673e-06
pos,knit,3,8.90918864019e-06
pos,bates,25,7.42432386683e-05
pos,heading,16,4.75156727477e-05
pos,relentlessness,1,2.96972954673e-06
pos,nigel,13,3.86064841075e-05
pos,adepts,1,2.96972954673e-06
pos,subtlety,20,5.93945909346e-05
pos,wash,4,1.18789181869e-05
pos,instruct,1,2.96972954673e-06
pos,wasn,111,0.000329639979687
pos,duetting,1,2.96972954673e-06
pos,whorehouse,1,2.96972954673e-06
pos,engagement,6,1.78183772804e-05
pos,outstandingly,2,5.93945909346e-06
pos,returns,61,0.000181153502351
pos,theatrically,5,1.48486477337e-05
pos,listed,2,5.93945909346e-06
pos,blossoms,5,1.48486477337e-05
pos,lustre,1,2.96972954673e-06
pos,inadvertly,1,2.96972954673e-06
pos,postulate,1,2.96972954673e-06
pos,legs,22,6.53340500281e-05
pos,listen,23,6.83037795748e-05
pos,snoots,1,2.96972954673e-06
pos,danish,7,2.07881068271e-05
pos,geneva,3,8.90918864019e-06
pos,predictably,10,2.96972954673e-05
pos,snooty,1,2.96972954673e-06
pos,genevi,3,8.90918864019e-06
pos,wisdom,15,4.4545943201e-05
pos,predictable,60,0.000178183772804
pos,hays,1,2.96972954673e-06
pos,outlaw,3,8.90918864019e-06
pos,seminars,1,2.96972954673e-06
pos,endure,6,1.78183772804e-05
pos,bodyguards,1,2.96972954673e-06
pos,seminary,2,5.93945909346e-06
pos,beekeepers,1,2.96972954673e-06
pos,hulk,2,5.93945909346e-06
pos,acclaim,10,2.96972954673e-05
pos,groaning,2,5.93945909346e-06
pos,rasputin,3,8.90918864019e-06
pos,nolstalgic,1,2.96972954673e-06
pos,concrete,3,8.90918864019e-06
pos,responsible,40,0.000118789181869
pos,nagged,1,2.96972954673e-06
pos,eagerly,5,1.48486477337e-05
pos,metallic,1,2.96972954673e-06
pos,causing,9,2.67275659206e-05
pos,defiantly,4,1.18789181869e-05
pos,responsibly,1,2.96972954673e-06
pos,nen,1,2.96972954673e-06
pos,susie,1,2.96972954673e-06
pos,stirrup,1,2.96972954673e-06
pos,doin,1,2.96972954673e-06
pos,mystique,1,2.96972954673e-06
pos,looming,5,1.48486477337e-05
pos,victoria,6,1.78183772804e-05
pos,kelly,49,0.00014551674779
pos,affirmation,4,1.18789181869e-05
pos,letter,16,4.75156727477e-05
pos,videotaping,2,5.93945909346e-06
pos,morality,15,4.4545943201e-05
pos,episode,50,0.000148486477337
pos,released,132,0.000392004300168
pos,grove,1,2.96972954673e-06
pos,professor,35,0.000103940534136
pos,rollickingly,2,5.93945909346e-06
pos,ungar,2,5.93945909346e-06
pos,bomb,19,5.64248613879e-05
pos,reactor,2,5.93945909346e-06
pos,departing,2,5.93945909346e-06
pos,tequila,2,5.93945909346e-06
pos,advisors,3,8.90918864019e-06
pos,parolees,1,2.96972954673e-06
pos,nominated,20,5.93945909346e-05
pos,gauge,10,2.96972954673e-05
pos,upteenth,1,2.96972954673e-06
pos,hungary,3,8.90918864019e-06
pos,caper,7,2.07881068271e-05
pos,capes,1,2.96972954673e-06
pos,copy,29,8.61221568552e-05
pos,menu,4,1.18789181869e-05
pos,buxom,2,5.93945909346e-06
pos,theme,82,0.000243517822832
pos,caped,3,8.90918864019e-06
pos,foolishly,3,8.90918864019e-06
pos,profoundness,2,5.93945909346e-06
pos,mena,2,5.93945909346e-06
pos,cousine,1,2.96972954673e-06
pos,valenti,1,2.96972954673e-06
pos,godzilla,14,4.15762136542e-05
pos,culkin,6,1.78183772804e-05
pos,lanai,2,5.93945909346e-06
pos,giggs,1,2.96972954673e-06
pos,sniping,1,2.96972954673e-06
pos,reversal,7,2.07881068271e-05
pos,fetish,4,1.18789181869e-05
pos,randal,1,2.96972954673e-06
pos,avenged,1,2.96972954673e-06
pos,cybil,3,8.90918864019e-06
pos,piggy,4,1.18789181869e-05
pos,flanked,1,2.96972954673e-06
pos,respond,5,1.48486477337e-05
pos,blew,7,2.07881068271e-05
pos,mandatory,4,1.18789181869e-05
pos,disaster,57,0.000169274584164
pos,fair,40,0.000118789181869
pos,guerra,1,2.96972954673e-06
pos,evolving,2,5.93945909346e-06
pos,undoubtful,1,2.96972954673e-06
pos,imho,2,5.93945909346e-06
pos,fail,42,0.000124728640963
pos,bess,8,2.37578363738e-05
pos,nocturnal,3,8.90918864019e-06
pos,best,829,0.00246190579424
pos,nanni,2,5.93945909346e-06
pos,oceanic,1,2.96972954673e-06
pos,stealthy,1,2.96972954673e-06
pos,score,128,0.000380125381981
pos,scorn,1,2.96972954673e-06
pos,pirate,5,1.48486477337e-05
pos,preserve,4,1.18789181869e-05
pos,claws,3,8.90918864019e-06
pos,screwball,4,1.18789181869e-05
pos,felons,1,2.96972954673e-06
pos,invigorated,1,2.96972954673e-06
pos,schooled,1,2.96972954673e-06
pos,posit,1,2.96972954673e-06
pos,carbon,1,2.96972954673e-06
pos,outcome,21,6.23643204813e-05
pos,conclusions,4,1.18789181869e-05
pos,adventurer,3,8.90918864019e-06
pos,adventures,33,9.80010750421e-05
pos,filmgoer,1,2.96972954673e-06
pos,estates,1,2.96972954673e-06
pos,normandy,3,8.90918864019e-06
pos,adapted,28,8.31524273084e-05
pos,vail,5,1.48486477337e-05
pos,irresponsible,2,5.93945909346e-06
pos,rednecks,4,1.18789181869e-05
pos,struthers,1,2.96972954673e-06
pos,kurosawa,12,3.56367545608e-05
pos,canyon,1,2.96972954673e-06
pos,retelling,2,5.93945909346e-06
pos,lemay,2,5.93945909346e-06
pos,contestants,5,1.48486477337e-05
pos,nosedive,2,5.93945909346e-06
pos,criticised,1,2.96972954673e-06
pos,dignities,1,2.96972954673e-06
pos,breathlessly,3,8.90918864019e-06
pos,extraction,2,5.93945909346e-06
pos,startled,6,1.78183772804e-05
pos,incompetent,4,1.18789181869e-05
pos,life,1059,0.00314494358999
pos,hospitalized,3,8.90918864019e-06
pos,ariane,2,5.93945909346e-06
pos,filmmaker,44,0.000130668100056
pos,joust,1,2.96972954673e-06
pos,lift,11,3.2667025014e-05
pos,reno,6,1.78183772804e-05
pos,child,168,0.000498914563851
pos,chili,1,2.96972954673e-06
pos,chill,7,2.07881068271e-05
pos,adaptations,10,2.96972954673e-05
pos,presidency,3,8.90918864019e-06
pos,detmer,2,5.93945909346e-06
pos,skirts,2,5.93945909346e-06
pos,reinventions,1,2.96972954673e-06
pos,delicatessen,2,5.93945909346e-06
pos,letdown,9,2.67275659206e-05
pos,exchanging,4,1.18789181869e-05
pos,madonna,8,2.37578363738e-05
pos,doorman,1,2.96972954673e-06
pos,specter,1,2.96972954673e-06
pos,trusted,8,2.37578363738e-05
pos,piotr,1,2.96972954673e-06
pos,buckles,2,5.93945909346e-06
pos,fantine,8,2.37578363738e-05
pos,cumulative,2,5.93945909346e-06
pos,enlistment,1,2.96972954673e-06
pos,haphazard,1,2.96972954673e-06
pos,feuding,3,8.90918864019e-06
pos,babies,5,1.48486477337e-05
pos,wender,1,2.96972954673e-06
pos,fairly,78,0.000231638904645
pos,siskel,4,1.18789181869e-05
pos,floorboards,2,5.93945909346e-06
pos,josef,1,2.96972954673e-06
pos,topo,1,2.96972954673e-06
pos,pioneers,2,5.93945909346e-06
pos,registering,1,2.96972954673e-06
pos,intrusion,4,1.18789181869e-05
pos,coldness,2,5.93945909346e-06
pos,reccurs,1,2.96972954673e-06
pos,nachos,3,8.90918864019e-06
pos,fittest,1,2.96972954673e-06
pos,technicolor,6,1.78183772804e-05
pos,opinions,7,2.07881068271e-05
pos,baddass,1,2.96972954673e-06
pos,forsaken,1,2.96972954673e-06
pos,disguise,7,2.07881068271e-05
pos,financially,10,2.96972954673e-05
pos,plight,14,4.15762136542e-05
pos,cellophane,1,2.96972954673e-06
pos,jumpers,1,2.96972954673e-06
pos,alum,2,5.93945909346e-06
pos,ideal,32,9.50313454954e-05
pos,genevieve,1,2.96972954673e-06
pos,collections,1,2.96972954673e-06
pos,twinky,1,2.96972954673e-06
pos,casually,6,1.78183772804e-05
pos,menno,1,2.96972954673e-06
pos,possible,128,0.000380125381981
pos,firmer,2,5.93945909346e-06
pos,possibly,63,0.000187092961444
pos,gridlock,9,2.67275659206e-05
pos,birth,28,8.31524273084e-05
pos,unique,81,0.000240548093285
pos,county,4,1.18789181869e-05
pos,articulated,1,2.96972954673e-06
pos,seaside,1,2.96972954673e-06
pos,disconnects,1,2.96972954673e-06
pos,steps,28,8.31524273084e-05
pos,prologue,18,5.34551318411e-05
pos,pendel,1,2.96972954673e-06
pos,bonkers,2,5.93945909346e-06
pos,people,790,0.00234608634192
pos,macabre,7,2.07881068271e-05
pos,commonplace,8,2.37578363738e-05
pos,warring,1,2.96972954673e-06
pos,comeuppance,3,8.90918864019e-06
pos,attendees,2,5.93945909346e-06
pos,fox,70,0.000207881068271
pos,marseilles,3,8.90918864019e-06
pos,foe,2,5.93945909346e-06
pos,fog,4,1.18789181869e-05
pos,uma,18,5.34551318411e-05
pos,umm,1,2.96972954673e-06
pos,germinate,1,2.96972954673e-06
pos,ciro,1,2.96972954673e-06
pos,lefty,7,2.07881068271e-05
pos,shifting,7,2.07881068271e-05
pos,tribes,3,8.90918864019e-06
pos,brokerage,1,2.96972954673e-06
pos,transcends,11,3.2667025014e-05
pos,insinuations,1,2.96972954673e-06
pos,derailed,1,2.96972954673e-06
pos,dollars,36,0.000106910263682
pos,citizens,25,7.42432386683e-05
pos,despair,17,5.04854022944e-05
pos,repellent,3,8.90918864019e-06
pos,nixon,13,3.86064841075e-05
pos,zuko,3,8.90918864019e-06
pos,problematical,1,2.96972954673e-06
pos,reducing,1,2.96972954673e-06
pos,defendants,1,2.96972954673e-06
pos,gauzy,1,2.96972954673e-06
pos,greenstreet,1,2.96972954673e-06
pos,panorama,2,5.93945909346e-06
pos,halle,5,1.48486477337e-05
pos,overhead,3,8.90918864019e-06
pos,halls,5,1.48486477337e-05
pos,happy,131,0.000389034570622
pos,quantity,3,8.90918864019e-06
pos,fascination,17,5.04854022944e-05
pos,tigers,3,8.90918864019e-06
pos,gripes,2,5.93945909346e-06
pos,melanie,13,3.86064841075e-05
pos,shrills,1,2.96972954673e-06
pos,silliness,3,8.90918864019e-06
pos,mirthless,1,2.96972954673e-06
pos,lays,10,2.96972954673e-05
pos,pontificate,1,2.96972954673e-06
pos,palm,4,1.18789181869e-05
pos,juvenile,8,2.37578363738e-05
pos,looms,1,2.96972954673e-06
pos,proved,17,5.04854022944e-05
pos,tournament,1,2.96972954673e-06
pos,partygoer,2,5.93945909346e-06
pos,hungry,14,4.15762136542e-05
pos,soothe,2,5.93945909346e-06
pos,proves,79,0.000234608634192
pos,exist,45,0.000133637829603
pos,dealer,20,5.93945909346e-05
pos,dotted,1,2.96972954673e-06
pos,pale,12,3.56367545608e-05
pos,actor,282,0.000837463732178
pos,unambiguously,1,2.96972954673e-06
pos,republic,15,4.4545943201e-05
pos,developers,1,2.96972954673e-06
pos,disastrously,4,1.18789181869e-05
pos,maimed,1,2.96972954673e-06
pos,deathbed,5,1.48486477337e-05
pos,invested,8,2.37578363738e-05
pos,persecution,3,8.90918864019e-06
pos,adrianne,1,2.96972954673e-06
pos,loony,1,2.96972954673e-06
pos,spades,5,1.48486477337e-05
pos,spader,6,1.78183772804e-05
pos,rewatchable,1,2.96972954673e-06
pos,goaded,1,2.96972954673e-06
pos,disorganization,1,2.96972954673e-06
pos,xeroxes,1,2.96972954673e-06
pos,crocodile,2,5.93945909346e-06
pos,jarring,15,4.4545943201e-05
pos,viceversa,1,2.96972954673e-06
pos,venice,19,5.64248613879e-05
pos,dimensionality,2,5.93945909346e-06
pos,barracades,1,2.96972954673e-06
pos,rousing,16,4.75156727477e-05
pos,indolent,1,2.96972954673e-06
pos,suspending,3,8.90918864019e-06
pos,raja,1,2.96972954673e-06
pos,vee,1,2.96972954673e-06
pos,preponderence,1,2.96972954673e-06
pos,platitudes,1,2.96972954673e-06
pos,veterans,3,8.90918864019e-06
pos,mobbed,1,2.96972954673e-06
pos,allegations,2,5.93945909346e-06
pos,sweetback,30,8.90918864019e-05
pos,mourn,2,5.93945909346e-06
pos,emmerich,14,4.15762136542e-05
pos,wondrously,3,8.90918864019e-06
pos,solves,3,8.90918864019e-06
pos,solver,1,2.96972954673e-06
pos,tear,18,5.34551318411e-05
pos,solved,7,2.07881068271e-05
pos,subway,4,1.18789181869e-05
pos,team,131,0.000389034570622
pos,inscribed,1,2.96972954673e-06
pos,bonfire,1,2.96972954673e-06
pos,prevent,21,6.23643204813e-05
pos,certianly,1,2.96972954673e-06
pos,yitzhak,1,2.96972954673e-06
pos,attic,4,1.18789181869e-05
pos,fingernail,11,3.2667025014e-05
pos,magali,1,2.96972954673e-06
pos,steaks,1,2.96972954673e-06
pos,storagehouse,1,2.96972954673e-06
pos,erotic,21,6.23643204813e-05
pos,catatonic,4,1.18789181869e-05
pos,catatonia,2,5.93945909346e-06
pos,schiffer,2,5.93945909346e-06
pos,educate,2,5.93945909346e-06
pos,contrastive,1,2.96972954673e-06
pos,current,41,0.000121758911416
pos,extraterrestrial,6,1.78183772804e-05
pos,freaks,6,1.78183772804e-05
pos,deadening,1,2.96972954673e-06
pos,freaky,6,1.78183772804e-05
pos,snodgress,1,2.96972954673e-06
pos,cribbing,2,5.93945909346e-06
pos,amalgam,1,2.96972954673e-06
pos,persecuted,1,2.96972954673e-06
pos,molestation,3,8.90918864019e-06
pos,neville,1,2.96972954673e-06
pos,bathgate,1,2.96972954673e-06
pos,studied,6,1.78183772804e-05
pos,wherever,4,1.18789181869e-05
pos,commonly,2,5.93945909346e-06
pos,musicologist,1,2.96972954673e-06
pos,kaczkowski,1,2.96972954673e-06
pos,studies,12,3.56367545608e-05
pos,bearable,4,1.18789181869e-05
pos,respite,2,5.93945909346e-06
pos,love,661,0.00196299123039
pos,divulges,1,2.96972954673e-06
pos,louuuudd,2,5.93945909346e-06
pos,ipo,1,2.96972954673e-06
pos,bloody,37,0.000109879993229
pos,marvelous,28,8.31524273084e-05
pos,forefront,7,2.07881068271e-05
pos,carol,35,0.000103940534136
pos,grimmest,1,2.96972954673e-06
pos,sunbathing,1,2.96972954673e-06
pos,positive,31,9.20616159486e-05
pos,predictions,3,8.90918864019e-06
pos,tightly,8,2.37578363738e-05
pos,imaginations,3,8.90918864019e-06
pos,cherished,4,1.18789181869e-05
pos,wondering,32,9.50313454954e-05
pos,calgary,1,2.96972954673e-06
pos,introducing,10,2.96972954673e-05
pos,duality,3,8.90918864019e-06
pos,afford,6,1.78183772804e-05
pos,apparent,46,0.00013660755915
pos,reprise,3,8.90918864019e-06
pos,odious,3,8.90918864019e-06
pos,devarim,1,2.96972954673e-06
pos,visual,117,0.000347458356967
pos,flaquer,1,2.96972954673e-06
pos,easiest,6,1.78183772804e-05
pos,behalf,7,2.07881068271e-05
pos,honey,11,3.2667025014e-05
pos,overloaded,2,5.93945909346e-06
pos,fatalistic,1,2.96972954673e-06
pos,believer,4,1.18789181869e-05
